Temp ID	Image Path	Image Width	Image Height	X Offset	Y Offset	X Width	Y Height
15-2	grynaeus_1533_v1_1_0276.png	1000	1485	50	825	342	80
4-14	grynaeus_1533_v1_1_0065.png	1000	1485	248	887	614	72
10-21	grynaeus_1533_v1_1_0154.png	1000	1485	65	1047	612	98
11-8	grynaeus_1533_v1_1_0213.png	1000	1485	304	517	596	71
8-3	grynaeus_1533_v1_1_0117.png	1000	1485	294	798	607	79
13-7	grynaeus_1533_v1_1_0256.png	1000	1485	63	1083	596	74
2-12	grynaeus_1533_v1_1_0040.png	1000	1485	108	742	606	148
3-6	grynaeus_1533_v1_1_0044.png	1000	1485	103	839	417	74
10-19	grynaeus_1533_v1_1_0154.png	1000	1485	47	366	612	75
6-29	grynaeus_1533_v1_1_0097.png	1000	1485	278	569	608	93
11-6	grynaeus_1533_v1_1_0212.png	1000	1485	61	770	602	73
4-4	grynaeus_1533_v1_1_0060.png	1000	1485	104	991	364	55
10-112_2	grynaeus_1533_v1_1_0205.png	1000	1485	295	162	604	70
1-38	grynaeus_1533_v1_1_0029.png	1000	1485	227	532	619	68
13-4	grynaeus_1533_v1_1_0255.png	1000	1485	305	378	600	95
10-38	grynaeus_1533_v1_1_0164.png	1000	1485	64	874	611	73
2-3	grynaeus_1533_v1_1_0034.png	1000	1485	110	1077	615	94
12-18	grynaeus_1533_v1_1_0251.png	1000	1485	304	498	600	69
9-6	grynaeus_1533_v1_1_0131.png	1000	1485	287	880	501	67
5-21	grynaeus_1533_v1_1_0077.png	1000	1485	274	672	606	118
6-28	grynaeus_1533_v1_1_0096.png	1000	1485	113	779	317	251
10-113	grynaeus_1533_v1_1_0205.png	1000	1485	285	835	607	117
10-81	grynaeus_1533_v1_1_0186.png	1000	1485	52	486	608	74
1-28	grynaeus_1533_v1_1_0026.png	1000	1485	110	195	605	125
10-22	grynaeus_1533_v1_1_0155.png	1000	1485	285	577	606	73
1-12	grynaeus_1533_v1_1_0020.png	1000	1485	115	412	604	71
10-98	grynaeus_1533_v1_1_0197.png	1000	1485	297	403	599	67
1-36	grynaeus_1533_v1_1_0028.png	1000	1485	115	915	610	76
9-11	grynaeus_1533_v1_1_0133.png	1000	1485	269	1074	618	78
2-6	grynaeus_1533_v1_1_0036.png	1000	1485	121	940	606	155
10-73	grynaeus_1533_v1_1_0183.png	1000	1485	284	848	599	87
6-5	grynaeus_1533_v1_1_0084.png	1000	1485	109	346	602	106
9-36	grynaeus_1533_v1_1_0141.png	1000	1485	271	1054	607	106
5-9	grynaeus_1533_v1_1_0072.png	1000	1485	108	999	610	80
1-18	grynaeus_1533_v1_1_0022.png	1000	1485	112	353	570	64
3-37	grynaeus_1533_v1_1_0058.png	1000	1485	97	790	605	170
10-32	grynaeus_1533_v1_1_0161.png	1000	1485	282	659	602	74
9-4	grynaeus_1533_v1_1_0131.png	1000	1485	285	382	463	73
15-1	grynaeus_1533_v1_1_0276.png	1000	1485	52	620	501	167
3-1	grynaeus_1533_v1_1_0043.png	1000	1485	235	149	439	116
3-31	grynaeus_1533_v1_1_0054.png	1000	1485	104	1028	608	122
3-18	grynaeus_1533_v1_1_0050.png	1000	1485	103	1028	605	83
11-36	grynaeus_1533_v1_1_0230.png	1000	1485	65	1021	602	102
10-51	grynaeus_1533_v1_1_0171.png	1000	1485	289	152	384	76
7-25	grynaeus_1533_v1_1_0111.png	1000	1485	307	152	604	68
12-1	grynaeus_1533_v1_1_0233.png	1000	1485	295	517	600	165
10-20	grynaeus_1533_v1_1_0154.png	1000	1485	55	575	605	82
6-20	grynaeus_1533_v1_1_0091.png	1000	1485	280	231	611	99
11-11	grynaeus_1533_v1_1_0214.png	1000	1485	64	670	471	68
8-24	grynaeus_1533_v1_1_0128.png	1000	1485	76	1034	464	122
1-23	grynaeus_1533_v1_1_0023.png	1000	1485	227	893	616	80
10-101	grynaeus_1533_v1_1_0199.png	1000	1485	285	614	608	72
13-12	grynaeus_1533_v1_1_0260.png	1000	1485	61	773	600	71
4-1	grynaeus_1533_v1_1_0059.png	1000	1485	252	912	606	114
3-28	grynaeus_1533_v1_1_0054.png	1000	1485	95	281	598	73
10-9	grynaeus_1533_v1_1_0147.png	1000	1485	287	297	605	226
10-76	grynaeus_1533_v1_1_0184.png	1000	1485	55	843	600	93
9-27	grynaeus_1533_v1_1_0139.png	1000	1485	269	1014	427	73
7-39	grynaeus_1533_v1_1_0116.png	1000	1485	85	186	493	66
11-33	grynaeus_1533_v1_1_0227.png	1000	1485	310	179	596	71
11-20	grynaeus_1533_v1_1_0217.png	1000	1485	301	919	594	68
6-15	grynaeus_1533_v1_1_0088.png	1000	1485	108	575	606	108
10-65	grynaeus_1533_v1_1_0179.png	1000	1485	285	302	610	71
10-42	grynaeus_1533_v1_1_0166.png	1000	1485	49	940	601	70
10-35	grynaeus_1533_v1_1_0163.png	1000	1485	279	949	613	105
7-33	grynaeus_1533_v1_1_0113.png	1000	1485	291	584	606	71
7-17	grynaeus_1533_v1_1_0107.png	1000	1485	288	787	606	75
6-14_2	grynaeus_1533_v1_1_0088.png	1000	1485	93	142	614	69
5-3	grynaeus_1533_v1_1_0069.png	1000	1485	247	975	606	115
3-24	grynaeus_1533_v1_1_0052.png	1000	1485	110	684	564	67
1-27	grynaeus_1533_v1_1_0025.png	1000	1485	226	875	619	76
9-35	grynaeus_1533_v1_1_0141.png	1000	1485	279	642	606	108
1-3	grynaeus_1533_v1_1_0016.png	1000	1485	129	1021	397	67
10-64	grynaeus_1533_v1_1_0178.png	1000	1485	61	882	615	69
10-63	grynaeus_1533_v1_1_0178.png	1000	1485	57	370	610	71
15-5	grynaeus_1533_v1_1_0277.png	1000	1485	298	986	342	70
7-22	grynaeus_1533_v1_1_0110.png	1000	1485	83	230	605	61
